,Link,PDF Links,Título,Autores,Data Publicação,Publicação Mãe,Autor
307,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=25197,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt_58_politicaemfoco_reflexos.pdf,REFLEXOS DA MP NO 665/2014 PARA O PERFIL E O MONTANTE DE BENEFICIÁRIOS DO ABONO SALARIAL,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 58, Abril  2015",Henrique T. Novaes
308,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=25197,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt_58_economia_02.pdf,EM BUSCA DE UM MARCO LEGAL PARA A ECONOMIA SOLIDÁRIA NO BRASIL: ANÁLISE DA TRAJETÓRIA DO PL NO 4.685/2012,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 58, Abril  2015",
309,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23968,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/141117_boletim_analisepolitico_06_cap1,UMA REFLEXÃO PESSOAL SOBRE A TRAJETÓRIA DO IPEA NOS ÚLTIMOS VINTE ANOS,,,"Boletim de Análise Político-Institucional nº 6, novembro 2014",
310,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23968,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/141117_boletim_analisepolitico_06_cap2,PRINCÍPIOS E PROPOSTAS PARA O PPA 2016-2019,,,"Boletim de Análise Político-Institucional nº 6, novembro 2014",
311,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23968,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/141117_boletim_analisepolitico_06_cap5,ESTUDOS EM SEGURANÇA PÚBLICA E SISTEMA DE JUSTIÇA CRIMINAL: A REINTEGRAÇÃO SOCIAL DE INDIVÍDUOS EM PRIVAÇÃO DE LIBERDADE,,,"Boletim de Análise Político-Institucional nº 6, novembro 2014",
312,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=23659,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt57_politicaemfoco01,FUNCIONAMENTO E DESENVOLVIMENTOS RECENTES DA INTERMEDIAÇÃO DE MÃO DE OBRA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 57, Agosto 2014",ECONOMIA SOLIDÁRIA E POLÍTICAS PÚBLICAS
313,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22543,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/140529_boletim_analisepolitico_05_cap1,AGENDA POLÍTICO-INSTITUCIONAL: PERSPECTIVAS PARA 2014,,,"Boletim de Análise Político-Institucional nº 5, maio 2014",
314,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22543,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/140529_boletim_analisepolitico_05_cap2,"2014, ENTRE AS RUAS E O ESTADO",,,"Boletim de Análise Político-Institucional nº 5, maio 2014",
315,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22543,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/140529_boletim_analisepolitico_05_cap3,ELEMENTOS PA RA A REFORMA DO ESTADO E DA ADMINISTRAÇÃO PÚBLICA NO BRASIL DO SÉCULO XXI: A DÉCADA DE 2003-2013 E A ECONOMIA POLÍTICA DO DESENVOLVIMENTO,,,"Boletim de Análise Político-Institucional nº 5, maio 2014",
316,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22543,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/140529_boletim_analisepolitico_05_cap6,ROTATIVIDADE NOS CARGOS DE CONFIANÇA DA ADMINISTRAÇÃO FEDERAL BRASILEIRA (1999-2012) – RESULTADOS PRELIMINARES,,,"Boletim de Análise Político-Institucional nº 5, maio 2014",
317,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/140512_boletim_internacional016_cap1.pdf,O ISOLAMENTO DO BRASIL EM RELAÇÃO AOS ACORDOS E MEGA-ACORDOS COMERCIAIS,,,"Boletim de Economia e Política Internacional nº 16, Janeiro/Abril 2014",Lucas Ferraz
318,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/140512_boletim_internacional016_cap2.pdf,COMPLEMENTARIDADE COMERCIAL ENTRE O BRASIL E A CHINA,,,"Boletim de Economia e Política Internacional nº 16, Janeiro/Abril 2014","Manuel José Forero González, Nathália Filgueiras de Almeida"
319,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/140512_boletim_internacional016_cap3.pdf,IDEIAS E INTERESSES NA POLÍTICA COMERCIAL BRASILEIRA: EFEITOS SOBRE AS NEGOCIAÇÕES ENTRE O MERCOSUL E A UNIÃO EUROPEIA,,,"Boletim de Economia e Política Internacional nº 16, Janeiro/Abril 2014","Manuel José Forero González, Nathália Filgueiras de Almeida"
320,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/140512_boletim_internacional016_cap4.pdf,MERCOSUL: DO OTIMISMO À RESIGNAÇÃO,,,"Boletim de Economia e Política Internacional nº 16, Janeiro/Abril 2014","Manuel José Forero González, Nathália Filgueiras de Almeida"
321,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/140512_boletim_internacional016_cap5.pdf,A LÓGICA DE FUNCIONAMENTO DOS BANCOS MULTILATERAIS DE DESENVOLVIMENTO E O SEU RELACIONAMENTO COM O BRASIL NO PERÍODO 1990-2012,,,"Boletim de Economia e Política Internacional nº 16, Janeiro/Abril 2014","Manuel José Forero González, Nathália Filgueiras de Almeida"
322,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/140512_boletim_internacional016_cap6.pdf,A SOCIEDADE CIVIL BRASILEIRA E A COOPERAÇÃO SUL-SUL PARA O DESENVOLVIMENTO: ESTUDO DE CASO DO VIVA RIO NO HAITI,,,"Boletim de Economia e Política Internacional nº 16, Janeiro/Abril 2014",
323,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=22316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/140512_boletim_internacional016_cap7.pdf,CRISE ECONÔMICA AMEAÇA LIDERANÇA DA UNIÃO EUROPEIA NO DEBATE SOBRE ENERGIA E MUDANÇAS CLIMÁTICAS,,,"Boletim de Economia e Política Internacional nº 16, Janeiro/Abril 2014",
324,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20250,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/1301017_boletim_analisepolitico_04_cap1,AS MANIFESTAÇÕES DE JUNHO E OS DESAFIOS À PARTICIPA ÇÃO INSTITUCIONAL,,,"Boletim de Análise Político-Institucional nº 4, outubro 2013",
325,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20250,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/1301017_boletim_analisepolitico_04_cap2,SEGURANÇA PÚBLICA E RACISMO INSTITUCIONAL,,,"Boletim de Análise Político-Institucional nº 4, outubro 2013",
326,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20250,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/1301017_boletim_analisepolitico_04_cap5,PARTICIPA ÇÃO E DESENVOLVIMENTO REGIONAL: UMA CONEXÃO AINDA FRÁGIL,,,"Boletim de Análise Político-Institucional nº 4, outubro 2013",
327,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=17296,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/140127_boletim_analisepolitico_03_cap1,AGENDA POLÍTICA E DESAFIOS INSTITUCIONAIS: QUESTÕES CENTRAIS PARA 2013,,,"Boletim de Análise Político-Institucional nº 3, março 2013",
328,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=17296,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/140127_boletim_analisepolitico_03_cap2,A ESPECIFICIDADE DO ESTADO DESENVOLVIMENTISTA (E POR QUE ELE NÃO PODE SER REPRODUZIDO),,,"Boletim de Análise Político-Institucional nº 3, março 2013",
329,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=17296,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/140127_boletim_analisepolitico_03_cap3,DIREITOS HUMANOS E LIBERDADES: CONCEITOS CENTRAIS DE UMA NOVA VISÃO DE DESENVOLVIMENTO,,,"Boletim de Análise Político-Institucional nº 3, março 2013",
330,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=17296,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/140127_boletim_analisepolitico_03_cap7,AS ORGANIZAÇÕES DA SOCIEDADE CIVIL E AS POLÍTICAS PÚBLICAS FEDERAIS (2003-2011),,,"Boletim de Análise Político-Institucional nº 3, março 2013",
331,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=17079,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt54_politicaemfoco_introducao.pdf,INTRODUÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 54, Fevereiro 2013","Sandro Pereira Silva, Gladstone Leonel da Silva Junior"
332,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/120906_boletim_analisepolitico_02_cap1,"AGENDA POLÍTICA, MUDANÇAS INSTITUCIONAIS E PERSPECTIVAS FUTURAS: QUESTÕES CENTRAIS PARA O ANO DE 2012",,,"Boletim de Análise Político-Institucional nº 2, agosto 2012",
333,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/120906_boletim_analisepolitico_02_cap2,É POSSÍVEL UM NOVO MODELO DE ESTADO DESENVOLVIMENTISTA NO BRASIL?,,,"Boletim de Análise Político-Institucional nº 2, agosto 2012",
334,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/120906_boletim_analisepolitico_02_cap3,CAPACIDADES ESTATAIS PARA O DESENVOLVIMENTO NO SÉCULO XXI,,,"Boletim de Análise Político-Institucional nº 2, agosto 2012",
335,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=15316,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/120906_boletim_analisepolitico_02_cap9,O TERRITÓRIO COMO REFERÊNCIA PARA (RE)PENSAR O JUDICIÁRIO: O CASO DA JUSTIÇA DA INFÂNCIA E DA JUVENTUDE,,,"Boletim de Análise Político-Institucional nº 2, agosto 2012",
336,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=13352,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt50_estat01_populacao.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 50, Fevereiro 2012",
337,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12365,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/111129_boletim_analisepolitico_01_cap1,"ESTADO, DEMOCRACIA E DESENVOLVIMENTO NO BRASIL CONTEMPORÂNEO: UMA AGENDA DE PESQUISAS PARA O IPEA",,,"Boletim de Análise Político-Institucional nº 1, novembro 2011",
338,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12365,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/111129_boletim_analisepolitico_01_cap2,DE DEZEMBRO DE 2011 AO PRIMEIRO SEMESTRE DE 2012,,,"Boletim de Análise Político-Institucional nº 1, novembro 2011",
339,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12365,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/111129_boletim_analisepolitico_01_cap3,"EFETIVAÇÃO DE DIREITOS, NOVAS INSTITUCIONALIDADES E EXIGÊNCIAS DE COORDENAÇÃO: O CASO DA INCLUSÃO PRODUTIVA",,,"Boletim de Análise Político-Institucional nº 1, novembro 2011",
340,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12365,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/111129_boletim_analisepolitico_01_cap4,PENSANDO AS ESPECIFICIDADES DO CAPITALISMO NA AMÉRICA LATINA E NO BRASIL,,,"Boletim de Análise Político-Institucional nº 1, novembro 2011",
341,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12365,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/111129_boletim_analisepolitico_01_cap7,EMENDA PIOR QUE O SONETO? A EMENDA 32 E A EDIÇÃO DE MEDIDAS PROVISÓRIAS 53,,,"Boletim de Análise Político-Institucional nº 1, novembro 2011",
342,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=12333,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/111125_boletim_internacional08_cap1,"A CRISE AMERICANA: DÍVIDA, DESEMPREGO E POLÍTICA",,,"Boletim de Economia e Política Internacional nº 8, Outubro/Dezembro 2011",
343,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=10255,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt48_estat01_populacao.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 48, Agosto 2011",
344,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=9287,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt_47_ensino.pdf,ENSINO PROFISSIONAL E RENDIMENTOS DO TRABALHO: UMA ANÁLISE PARA O BRASIL,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 47, Maio 2011",
345,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=9287,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt_47_economia.pdf,A ECONOMIA SOLIDÁRIA NA ESTRATÉGIA DE ERRADICAÇÃO DA POBREZA EXTREMA NO BRASIL: UMA CONTRIBUIÇÃO PARA O DEBATE,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 47, Maio 2011",
346,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=7899,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt46_3nt01_setorproducao.pdf,SETOR DE PRODUÇÃO E TIPO DE EMPREGO NO BRASIL SOB A ÓTICA DO SISTEMA DE CONTAS NACIONAIS - 2000/2007,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 46, Fevereiro 2011",
347,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=7899,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt46_4_econ_introducao.pdf,INTRODUÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 46, Fevereiro 2011",
348,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=7899,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt46_anex01_populacao.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 46, Fevereiro 2011",
349,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6418,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt45_03_nt01_umparnorama.pdf,UM PANORAMA DO MERCADO DE TRABALHO BRASILEIRO EM 2009,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 45, Novembro 2010",
350,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6418,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt45_06_eco_introducao.pdf,INTRODUÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 45, Novembro 2010",
351,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6418,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt45_anx1_populacao.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 45, Novembro 2010",
352,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5714,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/mt_30d.pdf,DESIGUALDADE DE RENDIMENTO DO TRABALHO NO BRASIL NO PERÍODO PÓS-REAL,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 30, Maio 2006",
353,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5715,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/05analise.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 31, Outubro 2006",
354,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5715,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/10A1_Populacao.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 31, Outubro 2006",
355,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5717,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/01_analise.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 32, Março 2007",
356,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5717,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/03_anexo_Populacao.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 32, Março 2007",
357,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5722,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/01_analise33.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 33, Julho 2007",", Lauro Ramos, Rosangela Cavaleri, Carlos Henrique Corseuil, , , Danielle Carusi Machado, Ana Flávia Machado, , , João Pedro Azevedo, Letícia Guilhon, Rafael Rosa"
358,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5722,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/03_Populacao_Anexo.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 33, Julho 2007",
359,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5723,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/02analise_34.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 34, Novembro 2007",", Adriana Fontes, Danielle Carusi Machado, , , Guilherme Issamu Hirata, Ana Flávia Machado, , , Luiz Alberto Esteves"
360,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5723,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/06Populacao.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 34, Novembro 2007",
361,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5724,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/03Nota1_35.pdf,"""ATIVAÇÃO"" - O ATUAL RUMO DA POLÍTICA SOCIAL PARA O TRABALHO NO MUNDO",,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 35, Fevereiro 2008","Marcelo Almeida de Britto, , Lauro Ramos, Maurício Cortez Reis, , Carlos Henrique Corseuil"
362,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5724,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/06Populacao_35.pdf,POPULAÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 35, Fevereiro 2008",
363,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5726,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/02_analise36.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 36, Agosto 2008",
364,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5726,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/06_Populacao36.pdf,POPULAÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 36, Agosto 2008",
365,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5728,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/04_Analise_do_Mercado_de_Trabalho.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 37, Novembro 2008",Notas Técnicas
366,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5728,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/a1Populacao37.pdf,POPULAÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 37, Novembro 2008",
367,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5730,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/analise.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 38, Fevereiro 2009",
368,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5730,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/a1Populacao.pdf,POPULAÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 38, Fevereiro 2009",
369,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5735,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/01_analise.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 39, Maio 2009",
370,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5741,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/01_Apresentacao.pdf,APRESENTAÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 40, Agosto 2009",
371,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5741,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/07_ECONS_Introducao.pdf,INTRODUÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 40, Agosto 2009",
372,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5744,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/03_NT_TrabalhoInfantil.pdf,TRABALHO INFANTIL NO BRASIL: RUMO À ERRADICAÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 41, Novembro 2009",
373,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5748,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/02_analise_do_mercado_42.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 42, Fevereiro 2010",
374,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5748,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/10_anexo01_populacao.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 42, Fevereiro 2010",
375,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5760,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/03_NT_Hypolito.pdf,PESQUISA NACIONAL POR AMOSTRA DE DOMICÍLIOS - PRINCIPAIS MUDANÇAS CONCEITUAIS REFERENTES AO TEMA TRABALHO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 43, Maio 2010",
376,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5760,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/06_Introducao_43.pdf,INTRODUÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 43, Maio 2010",
377,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5760,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/08_populacao_43.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 43, Maio 2010",
378,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6410,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt44_03_nt01_evolucao.pdf,EVOLUÇÃO RECENTE DO TRABALHO DECENTE NO BRASIL: AVANÇOS E DESAFIOS,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 44, Agosto 2010",
379,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6410,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt44_06_eco_introducao.pdf,INTRODUÇÃO,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 44, Agosto 2010",
380,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=6410,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/bmt44_anx1_populacao.pdf,POPULAÇÃO ECONOMICAMENTE ATIVA,,,"Boletim Mercado de Trabalho - Conjuntura e Análise nº 44, Agosto 2010",
