Título,Link,Tipo,Data da Publicação
"TD 2592 - Tipologias de Estrutura de Classe no Brasil: discussão teórica, proposta metodológica e implicações para as políticas públicas",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36678,,
,,,
TD 2596 - Gastos em Saúde e Educação no Brasil: impactos da unificação dos pisos constitucionais,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36679,,
,,,
Nota Técnica - 2020 - Setembro - Número 75 - Diset - Impactos Socioeconômicos dos Acidentes de Transporte no Brasil no Período de 2007 a 2018,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36609,,
,,,
"Políticas Públicas, Economia Criativa e da Cultura",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36626,,
,,,
TD 2580 - Estoque de capital fixo no Brasil: séries,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36589,,
,,,
TD 2590 - Aplicação de Modelos Dinâmicos Bayesianos para Projeção de Arrecadação Tributária,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36568,,
,,,
TD 2589 - Avaliação da Presença Institucional da Política Pública de Irrigação no Semiárido Brasileiro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36584,,
,,,
TD 2591 - O Debate sobre Facilitação de Investimentos,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36585,,
,,,
DP 0251 - Brazil in Antarctica: the scientific and geopolitical importance of PROANTAR in the brazilian strategic surrounding area,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36586,,
,,,
Nota Técnica - 2020 - Agosto - Número 89- Disoc - Impactos Redistributivos das Transferências Públicas Monetárias e da Tributação Direta: Evidências Com a POF 2017-2018,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36562,,
,,,
Nota Técnica - 2020 - Agosto - Número 88 - Disoc - Acesso Domiciliar à Internet e Ensino Remoto Durante a Pandemia,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36561,,
,,,
"TD 2587 - Regulação e Investimento no Setor de Saneamento no Brasil: trajetórias, desafios e incertezas",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36559,,
,,,
Nota Técnica - 2020 - Agosto - Número 87 - Disoc - Cinco meses de perdas de empregos e simulação de um incentivo a contratações,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36518,,
,,,
TD 2581 - A Macroeconomia das Epidemias: heterogeneidade Interestadual no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36517,,
,,,
Atlas da Violência 2020,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36488,,
,,,
Nota Técnica - 2020 - Agosto - Número 74 - Diset - Levantamento das Recomendações Para a Volta às Aulas em Tempos da Covid-19,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36485,,
,,,
TD 2586 - A Política Social e o Conservadorismo Econômico: o que revela o período recente,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36487,,
,,,
TD 2585 - Copagamento dos Usuários no Programa Farmácia Popular do Brasil: um estudo exploratório da rede conveniada,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36486,,
,,,
Publicações - PPE - volume 50 - número 1,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36481,,
,,,
TD 2583 - Estudo sobre Orçamento Indigenista Federal: desafios e limitações aos direitos e políticas públicas voltadas aos povos indígenas no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36482,,
,,,
TD 2584 - Investimentos Privados em Infraestrutura nas Economias Emergentes: a importância do ambiente regulatório na atração de investimentos,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36483,,
,,,
Fronteiras do Brasil: uma avaliação do Arco Sul- Volume 5,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36432,,
,,,
Coordenação e relações intergovernamentais nas políticas sociais brasileiras,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36431,,
,,,
Radar - 2020 - agosto - Nº 63,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36399,,
,,,
"TD 2582 - Barreiras Regulatórias: a infraestrutura da qualidade no México, no Chile e na Colômbia em comparação com Brasil e Argentina",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36401,,
,,,
TD 2575 - Compras Públicas Centralizadas em Situações de Emergência e Calamidade Pública,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36397,,
,,,
DP 0250 - Fiscal Fatigue and Public Debt Limit in Brazil: are we on sustainable path?,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36362,,
,,,
Nota Técnica - 2020 - Agosto - Número 25 - Dinte - Covid-19 e Medidas de Distanciamento Social no Brasil: Análise Comparativa dos Planos Estaduais de Flexibilização,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36327,,
,,,
Nota Técnica - 2020 - Agosto - Número 86 - Disoc - Diálogo com a Organização para a Cooperação e o Desenvolvimento Econômico (OCDE): indicadores de recursos do sistema brasileiro de saúde em tempos de pandemia,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36326,,
,,,
TD 2579 - Três Décadas de Evolução do Funcionalismo Público no Brasil (1986-2017),https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36328,,
,,,
"Boletim de Análise Político-Institucional nº 23, junho 2020",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,,
,,,
Nota Técnica - 2020 - Julho - Número 41 - Diest - Inovação Institucional na Coordenação Federativa para o Enfrentamento e Saída do Surto de Covid-19,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36289,,
,,,
Nota Técnica - 2020 - Agosto - Número 24 - Dinte - Relatório de assistência tarifária efetiva aos setores econômicos no Brasil: estimativas atualizadas para 2017,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36261,,
,,,
Nota Técnica - 2020 - Julho - Número 18 - Dirur - Estado e Saneamento: Sugestões de Apoio à População Carente Durante e Após a Pandemia da Covid-19,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36258,,
,,,
"Políticas Sociais - acompanhamento e análise nº 27, 2020",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36260,,
,,,
Nota Técnica - 2020 - Julho - Número 72 - Diset - Aspectos socioeconômicos da COVID-19: o que dizem os dados do Município do Rio de Janeiro?,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36249,,
,,,
TD 2578 - Financiamento Eleitoral e Comportamento Parlamentar: a relação entre doações da indústria e proposição de leis,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36256,,
,,,
"TD 2576 - Política Econômica Emergencial Orientada para a Redução dos Impactos da Pandemia da Covid-19 no Brasil: medidas fiscais, de provisão de liquidez e de liberação de capital",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36248,,
,,,
Nota Técnica - 2020 - Julho - Número 23 - Dinte - A Covid-19 e As Medidas Legais de Distanciamento dos Governos Estaduais: Análise Comparativa do Período de Março a Julho de 2020,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36246,,
,,,
Nota Técnica - 2020 - Julho - Número 85- Disoc - Impactos da Paralisação Econômica em Decorrência da Covid-19 Sobre o Fundeb,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36222,,
,,,
TD 2577 -Proposta de Indicador de Tema Tecnológico Emergente,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36225,,
,,,
Nota Técnica - 2020 - Julho - Número 73 - Diset - Reforma do Setor Brasileiro de Cabotagem: Impactos Sobre a Comparação Internacional,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36201,,
,,,
Nota Técnica - 2020 - Julho - Número 81- Disoc - Os Dependentes da Renda dos Idosos e o Coronavírus: Órfãos ou Novos Pobres?,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36188,,
,,,
Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,,
,,,
Nota Técnica - 2020 - Julho - Número 84 - Disoc - Subsídios à Proposta Para Reorientar a Atuação do Fust Durante o Período de Emergência de Saúde Pública Decorrente da Covid-19 (Pl Nº 2.388/2020),https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36186,,
,,,
DP 0249 - Implications of Brazilian Institutional Guidelines on Educational Efficiency,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36178,,
,,,
Nota Técnica - 2020 - Julho - Número 82 - Disoc - PEC do Pacto Federativo – PEC No 10/2020: Sugestões Sobre Recursos Suplementares à Composição do Orçamento de Guerra,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36154,,
,,,
"Boletim de Economia e Política Internacional nº 27, Maio 2020/Agosto 2020",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36152,,
,,,
TD 2574 - Diagnóstico das Bibliotecas Especializadas da Administração Pública Federal Brasileira.,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36145,,
,,,
Brasil Pós Covid 19 - Contribuição do Instituto de Pesquisa Econômica Aplicada,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36143,,
,,,
"Inserção Internacional Como Vetor da Recuperação Econômica do Brasil: Comércio Exterior, Investimentos, Financiamento e Atuação Internacional",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36142,,
,,,
Carta de Conjuntura - 2020 - 3º Trimestre - nº 48,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36101,,
,,,
Atlas da Violência no Campo no Brasil: Condicionantes Socioeconômicos e Territoriais,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36100,,
,,,
Nota Técnica - 2020 - Julho - Número 83- Disoc - Uma Discussão Sobre a Descentralização do Salário-Educação,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36091,,
,,,
TD 2573 -Crédito e Crescimento Regional no Brasil: o BNDES versus bancos privados e públicos,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36070,,
,,,
Nota Técnica - 2020 - Julho - Número 70- Diset - A Infraestrutura Sanitária e Tecnológica das Escolas e a Retomada das Aulas Em Tempos de Covid-19,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36068,,
,,,
TD 2572 - Modelo Lógico para Análise de Políticas Públicas em Perspectiva Histórica,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36031,,
,,,
"Nota Técnica - 2020 - Julho - Número 39- Diest - A Covid-19, a Falta de Água nas Favelas e o Direito À Moradia no Brasil",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36019,,
,,,
"Nota Técnica - 2020 - Junho - Número 21- Dinte - Covid-19 no Continente Africano: Impactos, Respostas e Desafios",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35953,,
,,,
Nota Técnica - 2020 - Julho- Número 71 - Diset - Vacina Para o Novo Coronavírus: um Caso Clássico de Encomenda Tecnológica,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35952,,
,,,
TD 2571 - O Estilo de Desenvolvimento num Município Mineiro e Seu Impacto na Vulnerabilidade Social,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35950,,
,,,
TD 2570 - Avaliando a Eficiência das Distribuidoras no Setor Elétrico Brasileiro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35954,,
,,,
Diagnóstico da Inserção dos Jovens Brasileiros no Mercado de Trabalho em um Contexto de Crise e Maior Flexibilização,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35949,,
,,,
Nota Técnica - 2020 - Junho - Número 40- Diest - Reforma do Sistema Legal de Recuperação de Empresas Brasileiro Para o Enfrentamento da Crise Sistêmica da Covid-19,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35946,,
,,,
Nota Técnica - 2020 - Junho - Número 38 - Diest - O uso de tecnologia da informação para o enfrentamento à pandemia da Covid-19,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35931,,
,,,
Nota Técnica - 2020 - Junho - Número 77 - Disoc - Base Industrial de Defesa Brasileira no Combate à Covid-19,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35906,,
